1;SMJER IZ BIJELO BRDO ZA OSIJEK
195;JOSIPOVAC NOVA DALMACIJA SJEVER;45.57382149;18.59893711
196;JOSIPOVAC OSJECKA 68;45.57731598;18.58780552
197;JOSIPOVAC OSJCEKA 106;45.58147604;18.58404512
198;JOSIPOVAC MATIJE GUPCA INFO;45.58417938;18.57832867

200;SMJER IZ JUG II ZA A. KANIŽLIÈÆA
201;UMAŠKA 18 ZAPAD;45.54562;18.72592642
202;OPATIJSKA 27 SJEVER;45.54357145;18.71911228
203;SRIJEMSKA 61;45.54850523;18.71382342
204;DIVALTOVA 93 ARBANAS;45.55030199;18.70682133
205;SVAÈIÆEVA 3A TRŽNICA;45.55253169;18.70516353
206;VUKOVARSKA 41 CAMPUS SJEVER;45.55455744;18.70309738
207;VIJENAC IVANA MEŠTROVIÆA;45.55482926;18.69792857
208;VUKOVARSKA 23B (ZAGREBAÈKA);45.55631632;18.68983131
209;GAJEV TRG SJEVER;45.55736383;18.68544548
210;HRVATSKE REPUBLIKE 18;45.55835446;18.67777919
211;GUNDULIÈEVA 92;45.5559397;18.67325083
212;GUNDULIÈEVA 170 / ROKOVA;45.55733632;18.66685855

214;SMJER IZ  KANIŽLIÆEVE ZA JUG II
215;KANIŽLIÈEVA;45.56007631;18.66138897
216;GUNDULIÈEVA 99 / ROKOVA;45.55752361;18.66568564
217;GUNDULIÈEVA 51 / ANNA;45.55596094;18.67329707
218;HRVATSKE REPUBLIKE 23;45.55823699;18.67954395
219;GAJEV TRG JUG;45.55734218;18.68462959
220;VUKOVARSKA 22 ZAGREBAÈKA JUG;45.55682724;18.68757163
221;VUKOVARSKA 74 DRVLJANIK;45.55477219;18.69632293
222;VUKOVARSKA 142 CAMPUS;45.55447107;18.70309649
223;SVAÈIÆEVA 4 TRŽNICA;45.55181995;18.70513827
224;DIVALTOVA 118 ARBANAS;45.55030199;18.70682133
225;SRIJEMSKA BAKARSKA;45.54743357;18.71478292
226;OPATIJSKA KONZUM;45.54350945;18.71951302
227;UMAŠKA 15(DOMIC) ISTOK;45.54616464;18.72629472

229;SMJER IZ  MAÈKAMAMA ZA USKE NJIVE ZA GAJEV TRG
230;DRINSKA (DOM UMIROVLJENIKA);45.54748296;18.68257131
231;DRINSKA (GRAÐEVINSKI FAKULTET);45.54955783;18.68723695
232;DRINSKA BILLA;45.5506672;18.6913786
233;DIVLATOVA GRADSKI VRT;45.54917578;18.69401363
234;DELNICKA;45.54394299;18.69766357
235;VATROGASNA 106;45.54369402;18.70263138
236;KNINSKA;45.54116949;18.7054286
237;KIROVA NOGOMETNO IGRALIŠTE ISTOK;45.54656305;18.71034161
238;HUTLLEROVA FRANKOPANSKA;45.55249279;18.71459593
239;VUKOVARSKA 85 DRVARA;45.55421948;18.71490439
240;VUKOVARSKA 41 CAMPUS SJEVER;45.55455744;18.70309738
241;VIJENAC IVANA MEŠTROVIÆA;45.55482926;18.69792857
242;VUKOVARSKA 23B (ZAGREBAÈKA);45.55631632;18.68983131
243;GAJEV TRG SJEVER;45.55736383;18.68544548
244;HRVATSKE REPUBLIKE 18;45.55835446;18.67777919
245;ŽUPANIJSKA 42 KRUŽNI TOK ZAPAD;45.55508054;18.67530369

247;SMJER IZ NEMETIN ZA OSIJEK
248;NEMETIN DALJSKA CESTA ASFALTNA BAZA ;45.53895478;18.790898
249;NEMETIN DALJSKA II CESTA SJEVER;45.539013;18.78169821
250;NEMETIN DALJSKA I CESTA SJEVER;45.53987379;18.7747916
251;VUKOVARSKA TRANZIT SJEVER;45.54175993;18.75808553
252;VUKOVARSKA VINOGRADI SJEVER;45.54463372;18.74664944
253;VUKOVARSKA MIO SJEVER;45.5464823;18.74119996
254;VUKOVARSKA AUTOSLAVONIJA;45.54843561;18.73734149
255;VUKOVARSKA / ZELENO POLJE 201;45.55142102;18.73105441
256;VUKOVARSKA 119 DONJI GRAD;45.55292679;18.7218317
257;VUKOVARSKA 85 DRVARA;45.55421948;18.71490439
258;VUKOVARSKA 41 CAMPUS SJEVER;45.55455744;18.70309738
259;VIJENAC IVANA MEŠTROVIÆA;45.55482926;18.69792857
260;VUKOVARSKA 23B (ZAGREBAÈKA);45.55631632;18.68983131
261;GAJEV TRG SJEVER;45.55736383;18.68544548

263;SMJER IZ OSIJEK ZA NEMETIN
264;GAJEV TRG JUG;45.55734218;18.68462959
265;VUKOVARSKA 22 ZAGREBAÈKA JUG;45.55682724;18.68757163
266;VUKOVARSKA 74 DRVLJANIK;45.55477219;18.69632293
267;VUKOVARSKA 142 CAMPUS;45.55447107;18.70309649
268;VUKOVARSKA DRVARA JUG;45.55414276;18.71490467
269;VUKOVARSKA 226;45.55249588;18.72368968
270;VUKOVARSKA ZELENO POLJE;45.5510889;18.73176871
271;VUKOVARSKA PIVOVARA;45.54846788;18.73758286
272;VUKOVARSKA MIO JUG;45.54731127;18.73989821
273;VUKOVARSKA VINOGRAD;45.54461312;18.74656497
274;VUKOVARSKA TRANZIT;45.54141331;18.75864226
275;NEMETIN DALJSKA CESTA I;45.53963159;18.77626717
276;NEMETIN DALJSKA CESTA II;45.53897719;18.78201393
277;NEMETIN DALJSKA CESTA ASFALTNA BAZA;45.5391421;18.79233396

279;SMJER IZ SARVAŠA ZA OSIJEK
280;SARVAŠ OSJEÈKA CENTAR;45.52439396;18.84140905
281;SARVAŠ OSJEÈKA NOG IGRALIŠTE;45.52797913;18.8333821
282;NEMETIN DALJSKA CESTA ASFALTNA BAZA ;45.53895478;18.790898
283;NEMETIN DALJSKA CESTA SJEVER;45.539013;18.78169821
284;NEMETIN DALJSKA CESTA SJEVER;45.53987379;18.7747916
285;VUKOVARSKA TRANZIT SJEVER;45.54175993;18.75808553
286;VUKOVARSKA VINOGRADI SJEVER;45.54463372;18.74664944
287;VUKOVARSKA MIO SJEVER;45.5464823;18.74119996
288;VUKOVARSKA AUTOSLAVONIJA;45.54843561;18.73734149
289;VUKOVARSKA / ZELENO POLJE 201;45.55142102;18.73105441
290;VUKOVARSKA 119 DONJI GRAD;45.55292679;18.7218317
291;VUKOVARSKA 85 DRVARA;45.55421948;18.71490439
292;VUKOVARSKA 41 CAMPUS SJEVER;45.55455744;18.70309738
293;VIJENAC IVANA MEŠTROVIÆA;45.55482926;18.69792857
294;VUKOVARSKA 23B (ZAGREBAÈKA);45.55631632;18.68983131
295;GAJEV TRG SJEVER;45.55736383;18.68544548

297;SMJER IZ OSIJEK ZA SARVAŠ
298;GAJEV TRG JUG;45.55734218;18.68462959
299;VUKOVARSKA 22 ZAGREBAÈKA JUG;45.55682724;18.68757163
300;VUKOVARSKA 74 DRVLJANIK;45.55477219;18.69632293
301;VUKOVARSKA 142 CAMPUS;45.55447107;18.70309649
302;VUKOVARSKA DRVARA JUG;45.55414276;18.71490467
303;VUKOVARSKA 226;45.55249588;18.72368968
304;VUKOVARSKA ZELENO POLJE;45.5510889;18.73176871
305;VUKOVARSKA PIVOVARA;45.54846788;18.73758286
306;VUKOVARSKA MIO JUG;45.54731127;18.73989821
307;VUKOVARSKA VINOGRAD;45.54461312;18.74656497
308;VUKOVARSKA TRANZIT;45.54141331;18.75864226
309;NEMETIN DALJSKA CESTA I;45.53963159;18.77626717
310;NEMETIN DALJSKA CESTA II;45.53897719;18.78201393
311;NEMETIN DALJSKA CESTA ASFALTNA BAZA;45.5391421;18.79233396
312;SARVAŠ OSJEÈKA VCELESTINA;45.52746187;18.83489077
313;SARVAŠ OSJEÈKA 66;45.52362342;18.84274626

315;SMJER IZ TENJA(3) ZA OSIJEK
316;TENJA 3 OKRETIŠTE;45.50029657;18.75861138
317;TENJA 3 MACEKOVA 107;45.50036053;18.75861247
318;TENJA MACEKOVA 61;45.5008402;18.75262566
319;TENJA SVETE ANE CENTAR;45.50305582;18.74355092
320;TENJA OSJECKA 28;45.50898131;18.73787933
321;TENJA OSJECKA 72;45.51215838;18.73509724
322;TENJA OSJECKA 166;45.5186736;18.72923498
323;SVAÈIÆEVA 57;45.54634234;18.70729607
324;DIVALTOVA 118 ARBANAS;45.55030199;18.70682133
325;HUTTLEROVA / FRANKOPANSKA;45.55249279;18.71459593
326;VUKOVARSKA 85 DRVARA;45.55421948;18.71490439
327;VUKOVARSKA 41 CAMPUS SJEVER;45.55455744;18.70309738
328;VIJENAC IVANA MEŠTROVIÆA;45.55482926;18.69792857
329;VUKOVARSKA 23B (ZAGREBAÈKA);45.55631632;18.68983131
330;GAJEV TRG SJEVER;45.55736383;18.68544548

332;SMJER IZ OSIJEKA ZA TENJE 4/3
333;GAJEV TRG JUG;45.55734218;18.68462959
334;VUKOVARSKA 22 ZAGREBAÈKA JUG;45.55682724;18.68757163
335;VUKOVARSKA 74 DRVLJANIK;45.55477219;18.69632293
336;VUKOVARSKA 142 CAMPUS;45.55447107;18.70309649
337;VUKOVARSKA DRVARA JUG;45.55414276;18.71490467
338;DIVALTOVA 93 ARBANAS;45.55064261;18.70774767
339;SVAÆIÈEVA 52;45.54541155;18.70740782
340;TENJA OSJEÈKA 181;45.51962742;18.7283697
341;TENJA OSJEÈKA 129A;45.5168691;18.73076701
342;TENJA OSJEÈKA 59;45.51158238;18.73551026
343;TENJA OSJEÈKA 19;45.50821048;18.73846411
344;TENJA SVETE ANE 10B CENTAR;45.50236327;18.74412263
345;TENJA 4 MIROSLAVA KRLEŽE;45.49808802;18.73899359
346;TENJA 4 BRAÆE RADIÆA / KAŠTELANOVA;45.49531545;18.73959831
347;TENJA 4 KAŠTELANOVA / KARLOVAÈKA;45.49692218;18.74430805
